DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB084,M,35 to 44,132
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB084,M,45 to 54,181
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB084,M,55 to 64,148
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB084,M,65 to 74,184
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB084,M,75 and over,194
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB085,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,18 to 24,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,25 to 34,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,35 to 44,194
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,45 to 54,331
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,55 to 64,346
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,65 to 74,353
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,F,75 and over,391
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,0 to 9,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,18 to 24,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,25 to 34,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,35 to 44,114
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,45 to 54,188
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,55 to 64,216
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,65 to 74,267
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB086,M,75 and over,248
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,35 to 44,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB087,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,10 to 17,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,18 to 24,482
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,25 to 34,477
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,35 to 44,556
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,45 to 54,837
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,55 to 64,705
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,65 to 74,718
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,F,75 and over,821
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,10 to 17,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,18 to 24,169
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,25 to 34,266
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,35 to 44,318
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,45 to 54,405
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,55 to 64,406
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,65 to 74,398
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB088,M,75 and over,403
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB089,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB090,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,10 to 17,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,18 to 24,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,25 to 34,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,0 to 9,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,10 to 17,79
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,18 to 24,103
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,25 to 34,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,35 to 44,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB091,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB092,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000188,03Q,NHS Humber and North Yorkshire ICB - 03Q,LDOB092,F,10 to 17,3
