DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB028,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,55 to 64,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,F,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,10 to 17,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,55 to 64,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB029,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,55 to 64,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,0 to 9,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,18 to 24,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,25 to 34,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,45 to 54,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB030,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,35 to 44,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB031,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,45 to 54,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB033,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,0 to 9,253
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,10 to 17,553
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,18 to 24,519
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,25 to 34,909
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,35 to 44,1113
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,45 to 54,1542
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,55 to 64,1474
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,65 to 74,1217
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,F,75 and over,1068
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,0 to 9,361
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,10 to 17,690
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,18 to 24,374
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,25 to 34,696
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,35 to 44,794
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,45 to 54,1189
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,55 to 64,1115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,65 to 74,859
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB034,M,75 and over,607
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB035,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,0 to 9,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,10 to 17,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,25 to 34,77
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,35 to 44,175
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,45 to 54,515
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,55 to 64,942
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,65 to 74,1214
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,F,75 and over,1321
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,10 to 17,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,18 to 24,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,25 to 34,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,35 to 44,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,45 to 54,224
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,55 to 64,558
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,65 to 74,1169
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB036,M,75 and over,1549
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000261,15M,NHS Derby and Derbyshire ICB - 15M,LDOB037,M,10 to 17,0
