DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,10 to 17,92
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,18 to 24,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,65 to 74,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB010,M,75 and over,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,18 to 24,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,18 to 24,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,55 to 64,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB011,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,0 to 9,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,10 to 17,166
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,18 to 24,359
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,25 to 34,416
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,35 to 44,340
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,45 to 54,476
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,55 to 64,465
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,65 to 74,612
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,F,75 and over,758
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,0 to 9,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,10 to 17,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,18 to 24,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,25 to 34,129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,35 to 44,154
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,45 to 54,199
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,55 to 64,302
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,65 to 74,469
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB012,M,75 and over,542
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,18 to 24,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,45 to 54,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB013,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,10 to 17,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,18 to 24,145
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,25 to 34,266
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,35 to 44,276
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,45 to 54,492
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,55 to 64,595
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,65 to 74,745
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,F,75 and over,734
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,10 to 17,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,18 to 24,52
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,25 to 34,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,35 to 44,245
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,45 to 54,485
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,55 to 64,764
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,65 to 74,1115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB014,M,75 and over,838
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,35 to 44,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,45 to 54,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,55 to 64,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB015,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,10 to 17,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,18 to 24,148
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,25 to 34,281
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,35 to 44,352
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,45 to 54,579
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,55 to 64,698
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,65 to 74,790
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,F,75 and over,554
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,10 to 17,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,18 to 24,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,25 to 34,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,35 to 44,246
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,45 to 54,565
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,55 to 64,807
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,65 to 74,814
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB016,M,75 and over,412
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB017,F,25 to 34,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB017,F,35 to 44,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB017,F,45 to 54,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB017,F,55 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB018,F,25 to 34,3466
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB018,F,35 to 44,3424
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB018,F,45 to 54,4626
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB018,F,55 to 64,4191
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB019,F,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB019,F,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB019,F,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB019,F,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB020,F,25 to 34,2571
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB020,F,35 to 44,2695
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB020,F,45 to 54,3781
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB020,F,55 to 64,3219
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB021,F,50 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB021,F,55 to 59,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB021,F,60 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB021,F,65 to 69,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB022,F,50 to 54,1419
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB022,F,55 to 59,1767
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB022,F,60 to 64,1611
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB022,F,65 to 69,1546
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,18 to 24,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,25 to 34,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,35 to 44,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,45 to 54,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,55 to 64,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,65 to 74,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,F,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,18 to 24,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,25 to 34,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,35 to 44,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,45 to 54,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,55 to 64,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,65 to 74,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB025,M,75 and over,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,0 to 9,72
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,10 to 17,673
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,18 to 24,1798
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,25 to 34,3010
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,35 to 44,2917
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,45 to 54,4502
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,55 to 64,4573
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,65 to 74,4278
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,F,75 and over,3925
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,0 to 9,84
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,10 to 17,438
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,18 to 24,737
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,25 to 34,1323
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,35 to 44,1848
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,45 to 54,3658
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,55 to 64,4177
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,65 to 74,4037
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB026,M,75 and over,2844
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,18 to 24,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000130,00L,NHS Northumberland CCG,LDOB027,F,75 and over,0
