DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB080,M,55 to 59,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB080,M,60 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB080,M,65 to 69,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB080,M,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB080,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,18 to 24,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,45 to 54,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB081,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,18 to 24,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,25 to 34,59
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,35 to 44,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,45 to 54,111
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,55 to 64,121
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,65 to 74,119
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,F,75 and over,180
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,18 to 24,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,25 to 34,52
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,35 to 44,96
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,45 to 54,127
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,55 to 64,120
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,65 to 74,75
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB082,M,75 and over,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB083,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,18 to 24,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,25 to 34,319
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,35 to 44,420
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,45 to 54,584
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,55 to 64,511
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,65 to 74,556
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,F,75 and over,680
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,18 to 24,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,25 to 34,172
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,35 to 44,226
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,45 to 54,329
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,55 to 64,260
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,65 to 74,285
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB084,M,75 and over,344
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB085,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,0 to 9,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,10 to 17,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,18 to 24,62
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,25 to 34,238
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,35 to 44,452
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,45 to 54,782
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,55 to 64,704
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,65 to 74,700
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,F,75 and over,835
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,0 to 9,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,10 to 17,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,18 to 24,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,25 to 34,116
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,35 to 44,215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,45 to 54,422
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,55 to 64,492
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,65 to 74,496
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB086,M,75 and over,480
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,18 to 24,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,35 to 44,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,55 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB087,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,10 to 17,80
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,18 to 24,469
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,25 to 34,792
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,35 to 44,1047
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,45 to 54,1430
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,55 to 64,1213
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,65 to 74,1131
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,F,75 and over,1458
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,10 to 17,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,18 to 24,199
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,25 to 34,422
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,35 to 44,510
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,45 to 54,710
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,55 to 64,620
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,65 to 74,617
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000153,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,LDOB088,M,75 and over,628
